,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
12,2021-07-21,19:00,Eliteserien,Matchweek 1,Wed,Home,D,1,1,Mjøndalen,57.0,,Joachim Thomassen,3-4-3,Ola Nilsen,Match Report,,15.0,4.0,,0,0,2021,Sarpsborg 08
13,2021-07-28,19:00,Eliteserien,Matchweek 2,Wed,Away,L,0,2,Lillestrøm,52.0,2000.0,Joachim Thomassen,3-4-3,Mohammad Aslam,Match Report,,14.0,5.0,,0,0,2021,Sarpsborg 08
14,2021-08-08,20:00,Eliteserien,Matchweek 14,Sun,Away,L,1,3,Stabæk,61.0,1773.0,Anders Kristiansen,3-4-3,Rohit Saggi,Match Report,,16.0,5.0,,0,0,2021,Sarpsborg 08
15,2021-08-14,20:00,Eliteserien,Matchweek 15,Sat,Home,W,1,0,Strømsgodset,41.0,2526.0,Joachim Thomassen,3-5-2,Kai Erik Steen,Match Report,,9.0,1.0,,0,0,2021,Sarpsborg 08
16,2021-08-29,18:00,Eliteserien,Matchweek 17,Sun,Home,W,5,0,Sandefjord,40.0,2724.0,Anders Kristiansen,3-5-2,Rohit Saggi,Match Report,,11.0,6.0,,0,0,2021,Sarpsborg 08
17,2021-09-12,18:00,Eliteserien,Matchweek 18,Sun,Away,L,1,2,Haugesund,54.0,2000.0,Joachim Thomassen,3-5-2,Tom Hagen,Match Report,,10.0,2.0,,0,0,2021,Sarpsborg 08
18,2021-09-19,18:00,Eliteserien,Matchweek 19,Sun,Home,L,1,3,Rosenborg,51.0,3409.0,Joachim Thomassen,3-5-1-1,Sigurd Kringstad,Match Report,,15.0,3.0,,0,0,2021,Sarpsborg 08
19,2021-09-25,18:00,Eliteserien,Matchweek 20,Sat,Away,L,0,5,Strømsgodset,53.0,2589.0,Joachim Thomassen,3-5-2,Espen Andreas Eskås,Match Report,,15.0,5.0,,0,0,2021,Sarpsborg 08
20,2021-10-02,18:00,Eliteserien,Matchweek 21,Sat,Home,W,2,1,Lillestrøm,38.0,4937.0,Joachim Thomassen,3-5-2,Marius Grøtta,Match Report,,6.0,4.0,,0,0,2021,Sarpsborg 08
21,2021-10-17,17:00,Eliteserien,Matchweek 22,Sun,Away,L,1,2,Bodø/Glimt,40.0,4417.0,Joachim Thomassen,3-5-2,Mohammad Aslam,Match Report,,13.0,2.0,,0,0,2021,Sarpsborg 08
22,2021-10-24,17:00,Eliteserien,Matchweek 23,Sun,Away,W,3,1,Kristiansund,47.0,3932.0,Joachim Thomassen,3-5-2,Sigurd Kringstad,Match Report,,9.0,3.0,,0,0,2021,Sarpsborg 08
23,2021-10-28,20:00,Eliteserien,Matchweek 24,Thu,Home,W,2,1,Vålerenga,44.0,4801.0,Joachim Thomassen,3-5-2,Tom Hagen,Match Report,,13.0,2.0,,0,0,2021,Sarpsborg 08
24,2021-10-31,18:00,Eliteserien,Matchweek 25,Sun,Away,W,2,1,Viking,38.0,7508.0,Joachim Thomassen,3-5-2,Kai Erik Steen,Match Report,,6.0,3.0,,0,0,2021,Sarpsborg 08
25,2021-11-06,18:00,Eliteserien,Matchweek 26,Sat,Home,W,4,1,Stabæk,55.0,5409.0,Anders Kristiansen,3-4-3,Ola Nilsen,Match Report,,16.0,9.0,,0,0,2021,Sarpsborg 08
26,2021-11-21,17:00,Eliteserien,Matchweek 27,Sun,Home,D,1,1,Odd,50.0,4037.0,Joachim Thomassen,3-4-3,Marius Grøtta,Match Report,,14.0,4.0,,0,0,2021,Sarpsborg 08
27,2021-11-28,17:00,Eliteserien,Matchweek 28,Sun,Away,W,3,1,Mjøndalen,48.0,1500.0,Joachim Thomassen,3-4-3,Svein Oddvar Moen,Match Report,,15.0,8.0,,0,0,2021,Sarpsborg 08
28,2021-12-05,17:00,Eliteserien,Matchweek 29,Sun,Home,L,0,1,Tromsø,47.0,4411.0,Joachim Thomassen,3-4-3,Kai Erik Steen,Match Report,,8.0,2.0,,0,0,2021,Sarpsborg 08
29,2021-12-12,17:00,Eliteserien,Matchweek 30,Sun,Away,L,1,2,Brann,37.0,527.0,Joachim Thomassen,3-5-2,Ola Nilsen,Match Report,,9.0,3.0,,0,0,2021,Sarpsborg 08
0,2021-05-16,18:00,Eliteserien,Matchweek 3,Sun,Home,W,3,1,Lillestrøm,41.0,,Gustav Valsvik,4-3-3,Espen Andreas Eskås,Match Report,,14.0,7.0,,1,1,2021,Stromsgodset
1,2021-05-24,18:00,Eliteserien,Matchweek 4,Mon,Away,L,0,1,Kristiansund,60.0,600.0,Gustav Valsvik,4-3-3,Ola Nilsen,Match Report,,17.0,5.0,,0,0,2021,Stromsgodset
2,2021-05-27,18:00,Eliteserien,Matchweek 5,Thu,Home,D,1,1,Tromsø,46.0,200.0,Gustav Valsvik,4-4-2◆,Sivert Amland,Match Report,,10.0,7.0,,0,0,2021,Stromsgodset
3,2021-05-30,18:00,Eliteserien,Matchweek 6,Sun,Away,L,0,3,Brann,54.0,600.0,Gustav Valsvik,4-2-3-1,Svein Oddvar Moen,Match Report,,9.0,3.0,,0,0,2021,Stromsgodset
4,2021-06-13,18:00,Eliteserien,Matchweek 7,Sun,Home,W,2,1,Rosenborg,52.0,200.0,Gustav Valsvik,4-3-3,Kristoffer Hagenes,Match Report,,18.0,6.0,,1,1,2021,Stromsgodset
5,2021-06-16,18:00,Eliteserien,Matchweek 14,Wed,Away,L,2,7,Bodø/Glimt,47.0,600.0,Gustav Valsvik,4-3-3,Sivert Amland,Match Report,,10.0,5.0,,0,0,2021,Stromsgodset
6,2021-06-20,15:00,Eliteserien,Matchweek 8,Sun,Away,D,1,1,Mjøndalen,45.0,1350.0,Gustav Valsvik,4-3-3,Espen Andreas Eskås,Match Report,,8.0,1.0,,0,0,2021,Stromsgodset
7,2021-06-24,18:00,Eliteserien,Matchweek 9,Thu,Home,W,4,0,Sandefjord,43.0,,Gustav Valsvik,4-2-3-1,Sigurd Kringstad,Match Report,,18.0,9.0,,0,0,2021,Stromsgodset
8,2021-06-30,18:00,Eliteserien,Matchweek 10,Wed,Away,L,0,3,Molde,43.0,2000.0,Gustav Valsvik,4-2-3-1,Tore Hansen,Match Report,,8.0,3.0,,0,0,2021,Stromsgodset
9,2021-07-04,20:00,Eliteserien,Matchweek 11,Sun,Home,D,1,1,Vålerenga,45.0,2000.0,Gustav Valsvik,4-2-3-1,Tom Hagen,Match Report,,13.0,3.0,,0,0,2021,Stromsgodset
10,2021-07-10,18:00,Eliteserien,Matchweek 12,Sat,Away,D,1,1,Viking,42.0,5134.0,Gustav Valsvik,4-2-3-1,Sigurd Kringstad,Match Report,,12.0,2.0,,0,0,2021,Stromsgodset
11,2021-07-18,20:00,Eliteserien,Matchweek 13,Sun,Home,W,2,1,Stabæk,58.0,2000.0,Gustav Valsvik,4-2-3-1,Svein Oddvar Moen,Match Report,,25.0,11.0,,0,0,2021,Stromsgodset
12,2021-07-21,19:00,Eliteserien,Matchweek 1,Wed,Home,W,3,0,Odd,48.0,2000.0,Gustav Valsvik,4-2-3-1,Christian Moen,Match Report,,17.0,7.0,,0,0,2021,Stromsgodset
13,2021-07-28,19:00,Eliteserien,Matchweek 2,Wed,Away,L,1,2,Haugesund,52.0,2000.0,Gustav Valsvik,4-2-3-1,Kristoffer Hagenes,Match Report,,8.0,2.0,,0,0,2021,Stromsgodset
14,2021-08-14,20:00,Eliteserien,Matchweek 15,Sat,Away,L,0,1,Sarpsborg 08,59.0,2526.0,Gustav Valsvik,4-2-3-1,Kai Erik Steen,Match Report,,15.0,3.0,,0,0,2021,Stromsgodset
15,2021-08-21,20:00,Eliteserien,Matchweek 16,Sat,Home,W,3,1,Brann,56.0,2000.0,Gustav Valsvik,4-3-3,Svein Oddvar Moen,Match Report,,11.0,4.0,,0,0,2021,Stromsgodset
16,2021-08-29,18:00,Eliteserien,Matchweek 17,Sun,Away,W,1,0,Odd,41.0,3208.0,Gustav Valsvik,4-3-3,Marius Grøtta,Match Report,,10.0,4.0,,0,0,2021,Stromsgodset
17,2021-09-12,18:00,Eliteserien,Matchweek 18,Sun,Home,L,1,2,Kristiansund,58.0,2522.0,Gustav Valsvik,4-3-3,Sivert Amland,Match Report,,20.0,4.0,,0,0,2021,Stromsgodset
18,2021-09-25,18:00,Eliteserien,Matchweek 20,Sat,Home,W,5,0,Sarpsborg 08,48.0,2589.0,Gustav Valsvik,4-2-3-1,Espen Andreas Eskås,Match Report,,16.0,7.0,,0,0,2021,Stromsgodset
19,2021-09-29,19:00,Eliteserien,Matchweek 19,Wed,Away,D,0,0,Stabæk,56.0,2306.0,Gustav Valsvik,4-2-3-1,Sivert Amland,Match Report,,9.0,3.0,,0,0,2021,Stromsgodset
20,2021-10-03,18:00,Eliteserien,Matchweek 21,Sun,Away,L,0,3,Vålerenga,39.0,6430.0,Gustav Valsvik,4-2-3-1,Christian Moen,Match Report,,8.0,2.0,,0,0,2021,Stromsgodset
21,2021-10-17,17:00,Eliteserien,Matchweek 22,Sun,Home,L,0,1,Viking,56.0,6404.0,Herman Stengel,4-2-3-1,Kai Erik Steen,Match Report,,10.0,2.0,,0,0,2021,Stromsgodset
22,2021-10-24,17:00,Eliteserien,Matchweek 23,Sun,Home,D,1,1,Bodø/Glimt,52.0,3906.0,Gustav Valsvik,4-2-3-1,Ola Nilsen,Match Report,,12.0,3.0,,0,0,2021,Stromsgodset
23,2021-10-27,18:00,Eliteserien,Matchweek 24,Wed,Away,L,0,2,Sandefjord,57.0,1427.0,Gustav Valsvik,4-2-3-1,Kristoffer Hagenes,Match Report,,9.0,2.0,,0,0,2021,Stromsgodset
24,2021-10-31,18:00,Eliteserien,Matchweek 25,Sun,Home,W,6,0,Molde,51.0,3335.0,Gustav Valsvik,4-2-3-1,Sivert Amland,Match Report,,19.0,9.0,,1,1,2021,Stromsgodset
25,2021-11-07,17:00,Eliteserien,Matchweek 26,Sun,Away,D,1,1,Tromsø,53.0,,Gustav Valsvik,4-2-3-1,Marius Grøtta,Match Report,,6.0,3.0,,0,0,2021,Stromsgodset
26,2021-11-20,18:00,Eliteserien,Matchweek 27,Sat,Home,L,1,2,Mjøndalen,63.0,7150.0,Gustav Valsvik,4-2-3-1,Tom Hagen,Match Report,,24.0,8.0,,0,0,2021,Stromsgodset
27,2021-11-27,18:00,Eliteserien,Matchweek 28,Sat,Away,L,1,4,Lillestrøm,54.0,3797.0,Gustav Valsvik,4-2-3-1,Sivert Amland,Match Report,,5.0,4.0,,0,0,2021,Stromsgodset
28,2021-12-05,17:00,Eliteserien,Matchweek 29,Sun,Home,D,0,0,Haugesund,55.0,3284.0,Gustav Valsvik,4-2-3-1,Christian Moen,Match Report,,22.0,8.0,,0,0,2021,Stromsgodset
29,2021-12-12,17:00,Eliteserien,Matchweek 30,Sun,Away,D,2,2,Rosenborg,37.0,6697.0,Gustav Valsvik,4-3-3,Kai Erik Steen,Match Report,,8.0,2.0,,0,0,2021,Stromsgodset
0,2021-05-16,18:00,Eliteserien,Matchweek 3,Sun,Home,L,0,3,Mjøndalen,67.0,600.0,Harmeet Singh,4-3-3,Sivert Amland,Match Report,,12.0,3.0,,0,1,2021,Sandefjord
1,2021-05-24,18:00,Eliteserien,Matchweek 4,Mon,Away,W,3,1,Tromsø,43.0,600.0,Harmeet Singh,4-3-3,Mohammad Aslam,Match Report,,7.0,5.0,,0,0,2021,Sandefjord
2,2021-05-27,18:00,Eliteserien,Matchweek 5,Thu,Home,L,1,2,Rosenborg,46.0,600.0,Marc Vales,4-3-3,Ola Nilsen,Match Report,,10.0,6.0,,0,0,2021,Sandefjord
3,2021-05-30,18:00,Eliteserien,Matchweek 6,Sun,Away,L,1,3,Vålerenga,46.0,,Harmeet Singh,4-3-3,Kristoffer Hagenes,Match Report,,10.0,5.0,,0,0,2021,Sandefjord
4,2021-06-12,15:00,Eliteserien,Matchweek 7,Sat,Home,L,1,3,Molde,46.0,600.0,Harmeet Singh,4-3-3,Rohit Saggi,Match Report,,17.0,7.0,,0,0,2021,Sandefjord
5,2021-06-19,15:00,Eliteserien,Matchweek 8,Sat,Home,W,3,0,Viking,61.0,600.0,Harmeet Singh,4-3-3,Ola Nilsen,Match Report,,27.0,10.0,,0,0,2021,Sandefjord
6,2021-06-24,18:00,Eliteserien,Matchweek 9,Thu,Away,L,0,4,Strømsgodset,57.0,,Harmeet Singh,4-3-3,Sigurd Kringstad,Match Report,,11.0,1.0,,0,0,2021,Sandefjord
7,2021-06-30,18:00,Eliteserien,Matchweek 10,Wed,Home,W,1,0,Bodø/Glimt,34.0,2000.0,Harmeet Singh,4-3-3,Espen Andreas Eskås,Match Report,,10.0,3.0,,0,0,2021,Sandefjord
8,2021-07-04,15:00,Eliteserien,Matchweek 11,Sun,Away,W,2,0,Stabæk,55.0,1109.0,Harmeet Singh,4-3-3,Mohammad Aslam,Match Report,,17.0,8.0,,0,0,2021,Sandefjord
9,2021-07-10,18:00,Eliteserien,Matchweek 12,Sat,Home,W,2,0,Sarpsborg 08,53.0,2000.0,Jacob Storevik,4-3-3,Christian Moen,Match Report,,11.0,3.0,,0,0,2021,Sandefjord
10,2021-07-18,18:00,Eliteserien,Matchweek 13,Sun,Away,L,0,2,Kristiansund,57.0,1900.0,Jacob Storevik,4-3-3,Tom Hagen,Match Report,,14.0,2.0,,0,0,2021,Sandefjord
11,2021-07-21,19:00,Eliteserien,Matchweek 1,Wed,Home,D,1,1,Haugesund,47.0,2000.0,Jacob Storevik,4-3-3,Marius Grøtta,Match Report,,9.0,5.0,,0,0,2021,Sandefjord
12,2021-07-28,19:00,Eliteserien,Matchweek 2,Wed,Away,W,3,2,Odd,40.0,,Jacob Storevik,4-3-3,Tom Hagen,Match Report,,18.0,8.0,,0,0,2021,Sandefjord
13,2021-08-08,18:00,Eliteserien,Matchweek 14,Sun,Home,D,1,1,Lillestrøm,60.0,2000.0,William Kurtovic,4-3-3,Tore Hansen,Match Report,,12.0,2.0,,0,0,2021,Sandefjord
14,2021-08-15,20:00,Eliteserien,Matchweek 15,Sun,Away,L,2,3,Brann,56.0,,Harmeet Singh,4-3-3,Rohit Saggi,Match Report,,19.0,7.0,,0,0,2021,Sandefjord
15,2021-08-22,18:00,Eliteserien,Matchweek 16,Sun,Home,D,1,1,Tromsø,64.0,2000.0,Harmeet Singh,4-3-3,Sigurd Kringstad,Match Report,,12.0,6.0,,0,1,2021,Sandefjord
16,2021-08-29,18:00,Eliteserien,Matchweek 17,Sun,Away,L,0,5,Sarpsborg 08,60.0,2724.0,Harmeet Singh,4-3-3,Rohit Saggi,Match Report,,15.0,5.0,,0,0,2021,Sandefjord
17,2021-09-12,18:00,Eliteserien,Matchweek 18,Sun,Home,W,3,0,Vålerenga,49.0,1800.0,Harmeet Singh,4-3-3,Svein Oddvar Moen,Match Report,,15.0,5.0,,0,0,2021,Sandefjord
18,2021-09-19,18:00,Eliteserien,Matchweek 19,Sun,Away,D,1,1,Mjøndalen,49.0,1350.0,Harmeet Singh,4-3-3,Kai Erik Steen,Match Report,,9.0,3.0,,0,0,2021,Sandefjord
19,2021-09-26,18:00,Eliteserien,Matchweek 20,Sun,Home,L,0,3,Stabæk,67.0,,Harmeet Singh,4-3-3,Mohammad Aslam,Match Report,,10.0,2.0,,0,0,2021,Sandefjord
20,2021-10-02,18:00,Eliteserien,Matchweek 21,Sat,Away,L,1,2,Viking,56.0,14105.0,Harmeet Singh,4-3-3,Kristoffer Hagenes,Match Report,,15.0,5.0,,0,0,2021,Sandefjord
21,2021-10-17,17:00,Eliteserien,Matchweek 22,Sun,Home,D,0,0,Odd,53.0,4673.0,Harmeet Singh,4-3-3,Tom Hagen,Match Report,,11.0,1.0,,0,0,2021,Sandefjord
22,2021-10-24,17:00,Eliteserien,Matchweek 23,Sun,Away,L,1,4,Rosenborg,39.0,17439.0,Marc Vales,4-3-3,Sivert Amland,Match Report,,10.0,2.0,,0,0,2021,Sandefjord
23,2021-10-27,18:00,Eliteserien,Matchweek 24,Wed,Home,W,2,0,Strømsgodset,43.0,1427.0,Marc Vales,4-3-3,Kristoffer Hagenes,Match Report,,6.0,2.0,,0,0,2021,Sandefjord
24,2021-10-31,18:00,Eliteserien,Matchweek 25,Sun,Away,L,0,1,Bodø/Glimt,36.0,4015.0,Marc Vales,4-3-3,Rohit Saggi,Match Report,,9.0,2.0,,0,0,2021,Sandefjord
25,2021-11-07,17:00,Eliteserien,Matchweek 26,Sun,Away,L,1,3,Molde,47.0,4698.0,Jacob Storevik,4-3-3,Tom Hagen,Match Report,,8.0,2.0,,0,0,2021,Sandefjord
26,2021-11-21,17:00,Eliteserien,Matchweek 27,Sun,Home,D,2,2,Brann,48.0,3609.0,Harmeet Singh,4-3-3,Tore Hansen,Match Report,,12.0,6.0,,0,0,2021,Sandefjord
27,2021-11-28,17:00,Eliteserien,Matchweek 28,Sun,Away,W,2,1,Haugesund,40.0,3628.0,Harmeet Singh,4-3-3,Marius Lien,Match Report,,15.0,4.0,,0,0,2021,Sandefjord
28,2021-12-05,17:00,Eliteserien,Matchweek 29,Sun,Home,W,3,2,Kristiansund,49.0,1077.0,Harmeet Singh,4-3-3,Sigurd Kringstad,Match Report,,14.0,5.0,,0,0,2021,Sandefjord
29,2021-12-12,17:00,Eliteserien,Matchweek 30,Sun,Away,L,0,2,Lillestrøm,48.0,4748.0,Harmeet Singh,4-3-3,Kristoffer Hagenes,Match Report,,7.0,3.0,,0,0,2021,Sandefjord
0,2021-05-16,15:00,Eliteserien,Matchweek 3,Sun,Away,D,0,0,Sarpsborg 08,53.0,600.0,Benjamin Hansen,4-3-3,Rohit Saggi,Match Report,,11.0,1.0,,0,0,2021,Haugesund
1,2021-05-24,18:00,Eliteserien,Matchweek 4,Mon,Home,D,0,0,Stabæk,60.0,600.0,Benjamin Hansen,4-2-3-1,Kristoffer Hagenes,Match Report,,11.0,4.0,,0,0,2021,Haugesund
2,2021-05-27,18:00,Eliteserien,Matchweek 5,Thu,Away,L,0,2,Bodø/Glimt,39.0,600.0,Benjamin Hansen,4-3-3,Kai Erik Steen,Match Report,,8.0,4.0,,0,0,2021,Haugesund
3,2021-05-30,20:00,Eliteserien,Matchweek 6,Sun,Home,W,4,2,Viking,46.0,600.0,Benjamin Hansen,4-2-3-1,Rohit Saggi,Match Report,,14.0,8.0,,0,0,2021,Haugesund
4,2021-06-13,18:00,Eliteserien,Matchweek 7,Sun,Away,L,1,2,Lillestrøm,52.0,600.0,Benjamin Hansen,4-2-3-1,Kai Erik Steen,Match Report,,7.0,3.0,,0,0,2021,Haugesund
5,2021-06-20,18:00,Eliteserien,Matchweek 8,Sun,Home,W,3,0,Kristiansund,55.0,600.0,Benjamin Hansen,4-2-3-1,Marius Grøtta,Match Report,,22.0,9.0,,1,1,2021,Haugesund
6,2021-06-24,18:00,Eliteserien,Matchweek 9,Thu,Home,W,1,0,Brann,43.0,2000.0,Benjamin Hansen,4-2-3-1,Mohammad Aslam,Match Report,,7.0,3.0,,0,0,2021,Haugesund
7,2021-06-30,18:00,Eliteserien,Matchweek 10,Wed,Away,D,0,0,Rosenborg,40.0,4461.0,Benjamin Hansen,4-2-3-1,Sivert Amland,Match Report,,10.0,2.0,,0,0,2021,Haugesund
8,2021-07-04,18:00,Eliteserien,Matchweek 11,Sun,Home,W,3,0,Tromsø,47.0,2000.0,Benjamin Hansen,4-2-3-1,Kai Erik Steen,Match Report,,24.0,8.0,,0,0,2021,Haugesund
9,2021-07-10,18:00,Eliteserien,Matchweek 12,Sat,Away,L,0,3,Mjøndalen,55.0,1350.0,Benjamin Hansen,4-3-3,Kristoffer Hagenes,Match Report,,9.0,1.0,,0,0,2021,Haugesund
10,2021-07-18,18:00,Eliteserien,Matchweek 13,Sun,Home,W,3,1,Vålerenga,47.0,2000.0,Benjamin Hansen,4-2-3-1,Mohammad Aslam,Match Report,,15.0,4.0,,0,0,2021,Haugesund
11,2021-07-21,19:00,Eliteserien,Matchweek 1,Wed,Away,D,1,1,Sandefjord,53.0,2000.0,Sondre Liseth,4-2-3-1,Marius Grøtta,Match Report,,9.0,2.0,,0,0,2021,Haugesund
12,2021-07-28,19:00,Eliteserien,Matchweek 2,Wed,Home,W,2,1,Strømsgodset,48.0,2000.0,Benjamin Hansen,4-2-3-1,Kristoffer Hagenes,Match Report,,6.0,4.0,,0,0,2021,Haugesund
13,2021-08-08,18:00,Eliteserien,Matchweek 14,Sun,Away,L,4,5,Molde,37.0,2000.0,Benjamin Hansen,4-3-3,Ola Nilsen,Match Report,,21.0,10.0,,0,0,2021,Haugesund
14,2021-08-15,18:00,Eliteserien,Matchweek 15,Sun,Away,L,2,4,Odd,47.0,2000.0,Benjamin Hansen,4-2-3-1,Mohammad Aslam,Match Report,,11.0,4.0,,0,0,2021,Haugesund
15,2021-08-22,18:00,Eliteserien,Matchweek 16,Sun,Home,L,0,3,Lillestrøm,53.0,2215.0,Benjamin Hansen,4-3-3,Sivert Amland,Match Report,,8.0,4.0,,0,0,2021,Haugesund
16,2021-08-28,20:00,Eliteserien,Matchweek 17,Sat,Away,W,3,1,Brann,37.0,3466.0,Benjamin Hansen,4-3-3,Espen Andreas Eskås,Match Report,,10.0,5.0,,0,0,2021,Haugesund
17,2021-09-12,18:00,Eliteserien,Matchweek 18,Sun,Home,W,2,1,Sarpsborg 08,46.0,2000.0,Benjamin Hansen,4-3-3,Tom Hagen,Match Report,,9.0,3.0,,0,0,2021,Haugesund
18,2021-09-18,18:00,Eliteserien,Matchweek 19,Sat,Away,L,2,3,Kristiansund,49.0,1919.0,Benjamin Hansen,4-3-3,Marius Grøtta,Match Report,,13.0,3.0,,0,0,2021,Haugesund
19,2021-09-26,18:00,Eliteserien,Matchweek 20,Sun,Home,L,1,3,Odd,60.0,2797.0,Benjamin Hansen,4-4-2,Christian Moen,Match Report,,10.0,4.0,,0,0,2021,Haugesund
20,2021-10-03,18:00,Eliteserien,Matchweek 21,Sun,Away,L,0,2,Tromsø,47.0,2981.0,Benjamin Hansen,4-2-3-1,Tommy Skjerven,Match Report,,5.0,0.0,,0,0,2021,Haugesund
21,2021-10-17,17:00,Eliteserien,Matchweek 22,Sun,Home,W,7,0,Mjøndalen,44.0,4278.0,Benjamin Hansen,4-3-3,Sivert Amland,Match Report,,23.0,9.0,,0,0,2021,Haugesund
22,2021-10-24,17:00,Eliteserien,Matchweek 23,Sun,Away,L,1,2,Vålerenga,36.0,5035.0,Benjamin Hansen,4-2-3-1,Tore Hansen,Match Report,,8.0,4.0,,0,0,2021,Haugesund
23,2021-10-27,18:00,Eliteserien,Matchweek 24,Wed,Home,D,0,0,Rosenborg,40.0,4228.0,Benjamin Hansen,4-2-3-1,Marius Grøtta,Match Report,,7.0,1.0,,0,0,2021,Haugesund
24,2021-10-31,18:00,Eliteserien,Matchweek 25,Sun,Away,L,1,2,Stabæk,44.0,1953.0,Benjamin Hansen,4-2-3-1,Sigurd Kringstad,Match Report,,14.0,7.0,,0,0,2021,Haugesund
25,2021-11-07,17:00,Eliteserien,Matchweek 26,Sun,Home,D,2,2,Bodø/Glimt,37.0,5166.0,Benjamin Hansen,4-4-2,Sivert Amland,Match Report,,15.0,9.0,,0,0,2021,Haugesund
26,2021-11-20,18:00,Eliteserien,Matchweek 27,Sat,Away,D,1,1,Viking,47.0,2141.0,Benjamin Hansen,4-4-2,Espen Andreas Eskås,Match Report,,11.0,5.0,,1,1,2021,Haugesund
27,2021-11-28,17:00,Eliteserien,Matchweek 28,Sun,Home,L,1,2,Sandefjord,60.0,3628.0,Benjamin Hansen,4-3-3,Marius Lien,Match Report,,13.0,6.0,,0,0,2021,Haugesund
28,2021-12-05,17:00,Eliteserien,Matchweek 29,Sun,Away,D,0,0,Strømsgodset,45.0,3284.0,Benjamin Hansen,4-3-3,Christian Moen,Match Report,,13.0,2.0,,0,0,2021,Haugesund
29,2021-12-12,17:00,Eliteserien,Matchweek 30,Sun,Home,L,1,2,Molde,56.0,3678.0,Benjamin Hansen,4-2-3-1,Espen Andreas Eskås,Match Report,,11.0,4.0,,0,0,2021,Haugesund
0,2021-05-09,18:00,Eliteserien,Matchweek 1,Sun,Away,L,0,3,Bodø/Glimt,45.0,600.0,Ruben Yttergård Jenssen,3-5-2,Svein Oddvar Moen,Match Report,,13.0,2.0,,0,0,2021,Tromso
1,2021-05-13,18:00,Eliteserien,Matchweek 2,Thu,Home,D,3,3,Molde,50.0,600.0,Ruben Yttergård Jenssen,3-5-2,Sigurd Kringstad,Match Report,,10.0,4.0,,0,0,2021,Tromso
2,2021-05-16,15:00,Eliteserien,Matchweek 3,Sun,Away,W,1,0,Viking,46.0,600.0,Ruben Yttergård Jenssen,3-5-1-1,Marius Grøtta,Match Report,,13.0,3.0,,0,0,2021,Tromso
3,2021-05-24,18:00,Eliteserien,Matchweek 4,Mon,Home,L,1,3,Sandefjord,57.0,600.0,Ruben Yttergård Jenssen,3-5-2,Mohammad Aslam,Match Report,,10.0,4.0,,0,0,2021,Tromso
4,2021-05-27,18:00,Eliteserien,Matchweek 5,Thu,Away,D,1,1,Strømsgodset,55.0,200.0,Ruben Yttergård Jenssen,3-5-2,Sivert Amland,Match Report,,10.0,2.0,,0,0,2021,Tromso
5,2021-05-30,18:00,Eliteserien,Matchweek 6,Sun,Home,L,0,2,Sarpsborg 08,65.0,600.0,Ruben Yttergård Jenssen,3-5-2,Marius Grøtta,Match Report,,11.0,1.0,,0,0,2021,Tromso
6,2021-06-14,19:00,Eliteserien,Matchweek 7,Mon,Away,W,3,0,Stabæk,41.0,600.0,Ruben Yttergård Jenssen,3-5-2,Sigurd Kringstad,Match Report,,15.0,8.0,,0,0,2021,Tromso
7,2021-06-20,18:00,Eliteserien,Matchweek 8,Sun,Home,L,1,2,Lillestrøm,56.0,2000.0,Ruben Yttergård Jenssen,3-5-2,Mohammad Aslam,Match Report,,9.0,2.0,,0,0,2021,Tromso
8,2021-06-24,18:00,Eliteserien,Matchweek 9,Thu,Away,L,0,3,Odd,43.0,1749.0,Ruben Yttergård Jenssen,3-5-2,Sivert Amland,Match Report,,12.0,2.0,,0,0,2021,Tromso
9,2021-06-30,18:00,Eliteserien,Matchweek 10,Wed,Home,D,0,0,Kristiansund,61.0,1574.0,Ruben Yttergård Jenssen,3-5-2,Rohit Saggi,Match Report,,13.0,9.0,,0,1,2021,Tromso
10,2021-07-04,18:00,Eliteserien,Matchweek 11,Sun,Away,L,0,3,Haugesund,53.0,2000.0,Ruben Yttergård Jenssen,3-5-2,Kai Erik Steen,Match Report,,10.0,4.0,,0,0,2021,Tromso
11,2021-07-10,20:00,Eliteserien,Matchweek 12,Sat,Away,D,1,1,Brann,43.0,3645.0,Ruben Yttergård Jenssen,3-5-1-1,Mohammad Aslam,Match Report,,11.0,6.0,,0,0,2021,Tromso
12,2021-07-18,18:00,Eliteserien,Matchweek 13,Sun,Home,L,1,3,Rosenborg,45.0,2000.0,Ruben Yttergård Jenssen,3-5-2,Espen Andreas Eskås,Match Report,,10.0,2.0,,0,0,2021,Tromso
13,2021-08-08,18:00,Eliteserien,Matchweek 14,Sun,Away,W,3,2,Mjøndalen,46.0,1350.0,Ruben Yttergård Jenssen,3-5-2,Svein Oddvar Moen,Match Report,,12.0,4.0,,0,0,2021,Tromso
14,2021-08-15,18:00,Eliteserien,Matchweek 15,Sun,Home,D,1,1,Vålerenga,48.0,1820.0,Ruben Yttergård Jenssen,3-5-2,Marius Grøtta,Match Report,,10.0,2.0,,0,0,2021,Tromso
15,2021-08-22,18:00,Eliteserien,Matchweek 16,Sun,Away,D,1,1,Sandefjord,36.0,2000.0,Kent-Are Antonsen,5-4-1,Sigurd Kringstad,Match Report,,6.0,1.0,,0,0,2021,Tromso
